task_id;start;end;in_time;assign_time;complete_time;car_id;is_VIP
452;(10, 3);(12, 9);523;568;576;15;False
479;(3, 1);(10, 8);547;557;576;19;False
481;(15, 13);(1, 4);549;551;576;22;False
453;(16, 10);(2, 9);524;556;577;13;False
450;(13, 4);(10, 11);522;562;578;14;False
412;(16, 1);(13, 2);491;569;579;12;False
490;(1, 12);(12, 5);560;561;579;27;False
492;(4, 6);(4, 12);562;563;579;10;False
397;(16, 2);(3, 5);478;563;581;28;False
449;(16, 12);(10, 7);522;569;581;20;False
486;(5, 13);(9, 5);557;566;581;23;False
478;(8, 13);(7, 8);546;572;582;21;False
489;(4, 4);(13, 8);560;562;582;18;False
455;(1, 10);(2, 5);526;569;585;11;False
488;(6, 5);(2, 13);560;572;586;26;False
437;(7, 4);(4, 3);513;579;587;17;False
484;(1, 1);(13, 11);553;560;587;16;False
463;(12, 1);(7, 3);535;581;588;12;False
506;(13, 12);(10, 8);578;581;588;25;False
431;(14, 1);(1, 13);509;562;590;29;False
498;(12, 13);(1, 3);567;569;590;24;False
494;(9, 9);(15, 5);564;578;592;19;False
476;(7, 7);(4, 10);546;583;593;21;False
503;(14, 5);(15, 13);577;582;593;15;False
507;(13, 4);(3, 1);579;581;594;27;False
493;(1, 2);(7, 11);563;578;595;22;False
461;(5, 9);(1, 6);533;583;596;10;False
516;(1, 8);(3, 13);586;589;596;11;False
517;(10, 7);(16, 3);587;589;599;25;False
464;(11, 1);(14, 9);537;589;600;20;False
485;(7, 10);(2, 1);556;586;600;14;False
521;(1, 1);(7, 3);589;592;600;24;False
510;(10, 4);(1, 7);580;583;601;23;False
474;(3, 9);(9, 13);543;590;604;13;False
500;(15, 9);(4, 11);568;585;604;18;False
483;(5, 1);(16, 4);552;591;605;28;False
525;(7, 2);(5, 5);594;595;605;17;False
502;(13, 10);(10, 12);576;598;606;15;False
512;(14, 13);(9, 5);582;590;607;16;False
527;(4, 12);(10, 8);595;595;608;21;False
522;(1, 13);(10, 3);591;591;610;29;False
496;(4, 8);(16, 6);565;595;611;26;False
477;(16, 7);(6, 13);546;595;612;19;False
495;(6, 9);(13, 7);565;603;613;11;False
524;(1, 3);(15, 5);593;598;614;27;False
514;(12, 5);(1, 11);583;595;615;12;False
526;(7, 4);(16, 1);594;601;615;24;False
475;(16, 8);(10, 2);544;603;616;20;False
511;(10, 10);(5, 13);582;608;618;13;False
491;(7, 6);(11, 5);562;610;621;16;False
519;(7, 8);(1, 10);588;607;621;10;False
528;(1, 12);(13, 11);596;606;621;23;False
501;(15, 1);(7, 12);569;602;623;25;False
467;(6, 1);(10, 6);539;612;625;17;False
520;(4, 4);(2, 9);589;610;625;14;False
508;(4, 6);(16, 11);580;607;626;22;False
504;(9, 1);(12, 9);577;613;628;29;False
518;(2, 13);(1, 4);588;614;628;18;False
497;(13, 3);(16, 13);565;612;629;28;False
505;(11, 9);(13, 6);577;624;630;11;False
509;(13, 2);(10, 11);580;618;632;21;False
499;(8, 9);(8, 1);567;622;634;19;False
529;(13, 12);(16, 12);597;629;634;24;False
515;(16, 10);(16, 2);583;615;635;26;False
487;(4, 2);(8, 5);557;634;641;15;False
530;(9, 9);(4, 3);597;628;641;13;False
523;(12, 13);(6, 5);591;627;642;27;False
532;(14, 5);(13, 10);631;632;642;11;False
513;(11, 13);(4, 7);582;633;646;22;False
535;(7, 12);(12, 9);635;639;647;21;False
